latitude,longitude,hour_of_day,direction,distance_to_nearest_stop,nearest_stop_name,is_stop
14.6319087,120.980732,20,1,30.5688,Rizal Ave / Jose Abad Santos,1
14.6319266,120.9806968,20,1,33.6264,Rizal Ave / Jose Abad Santos,1
14.6319838,120.9807159,20,1,30.619,Rizal Ave / Jose Abad Santos,1
14.6319674,120.980695,20,1,33.0142,Rizal Ave / Jose Abad Santos,1
14.6320409,120.9807005,20,1,32.5422,Rizal Ave / Jose Abad Santos,1
14.6320857,120.9806493,20,1,38.9161,Rizal Ave / Jose Abad Santos,1
14.6320707,120.9806712,20,1,36.2382,Rizal Ave / Jose Abad Santos,1
14.6321147,120.9806824,20,1,36.4728,Rizal Ave / Jose Abad Santos,1
14.632148,120.9807126,20,1,35.0276,Rizal Ave / Jose Abad Santos,1
14.6322305,120.9806664,20,1,44.1036,Rizal Ave / Jose Abad Santos,1
14.6322144,120.9806313,20,1,46.2807,Rizal Ave / Jose Abad Santos,1
14.632229,120.9806937,20,1,41.646,Rizal Ave / Jose Abad Santos,1
14.6326883,120.9796512,20,1,164.0614,Rizal Ave / Jose Abad Santos,0
14.6322791,120.9806158,20,1,51.6891,Rizal Ave / Jose Abad Santos,0
14.6323539,120.9806521,20,1,54.31,Rizal Ave / Jose Abad Santos,0
14.6323586,120.9805652,20,1,61.4679,Rizal Ave / Jose Abad Santos,0
14.6319126,120.9806988,20,1,33.8316,Rizal Ave / Jose Abad Santos,1
14.6326542,120.9807328,20,1,78.2181,Rizal Ave / Jose Abad Santos,0
14.6327756,120.9807794,20,1,73.3747,P. Sevilla / 2nd Ave West,0
14.6329079,120.9808423,20,1,57.2891,P. Sevilla / 2nd Ave West,0
14.6330693,120.9808697,20,1,39.3537,P. Sevilla / 2nd Ave West,1
14.6332101,120.980981,20,1,21.2146,P. Sevilla / 2nd Ave West,1
14.6333573,120.9809593,20,1,6.4589,P. Sevilla / 2nd Ave West,1
14.6334847,120.9810489,20,1,10.788,P. Sevilla / 2nd Ave West,1
14.6336314,120.9811024,20,1,27.9899,P. Sevilla / 2nd Ave West,1
14.6337459,120.9811881,20,1,43.4615,P. Sevilla / 2nd Ave West,1
14.633889,120.9812478,20,1,60.5585,P. Sevilla / 2nd Ave West,0
14.6339682,120.9813071,20,1,71.2986,P. Sevilla / 2nd Ave West,0
14.6341066,120.9813934,20,1,89.2452,P. Sevilla / 2nd Ave West,0
14.6342395,120.981447,20,1,105.0081,P. Sevilla / 2nd Ave West,0
14.6344206,120.9814828,20,1,124.8082,P. Sevilla / 2nd Ave West,0
14.6345225,120.981554,20,1,138.3174,P. Sevilla / 2nd Ave West,0
14.6345906,120.9816359,20,1,149.0214,P. Sevilla / 2nd Ave West,0
14.6347563,120.9816313,20,1,165.3604,LRT R. Papa Station,0
14.6348891,120.9817057,20,1,149.1647,LRT R. Papa Station,0
14.6350475,120.9818023,20,1,129.9053,LRT R. Papa Station,0
14.6351395,120.9818815,20,1,118.6094,LRT R. Papa Station,0
14.6353183,120.9820167,20,1,98.057,LRT R. Papa Station,0
14.6354244,120.9819414,20,1,86.4729,LRT R. Papa Station,0
14.6355282,120.9820676,20,1,75.054,LRT R. Papa Station,0
14.6356621,120.9820637,20,1,60.2031,LRT R. Papa Station,0
14.6357402,120.9821214,20,1,52.7694,LRT R. Papa Station,0
14.6359066,120.9822177,20,1,40.1614,LRT R. Papa Station,1
14.6360257,120.9822436,20,1,32.596,LRT R. Papa Station,1
14.6361582,120.9822814,20,1,30.6296,LRT R. Papa Station,1
14.6362647,120.9823817,20,1,41.6912,LRT R. Papa Station,1
14.6364079,120.9824471,20,1,53.3687,LRT R. Papa Station,0
14.636606,120.9825628,20,1,75.5271,LRT R. Papa Station,0
14.6367068,120.9825771,20,1,83.8491,LRT R. Papa Station,0
14.6368361,120.9826715,20,1,71.9771,Rizal Ave / Road 1,0
14.6370061,120.9827063,20,1,54.0079,Rizal Ave / Road 1,0
14.6371302,120.9828067,20,1,36.5036,Rizal Ave / Road 1,1
14.6371397,120.9827691,20,1,38.1427,Rizal Ave / Road 1,1
14.6371369,120.9827702,20,1,38.303,Rizal Ave / Road 1,1
14.6371313,120.9827688,20,1,38.8769,Rizal Ave / Road 1,1
14.6371356,120.9827674,20,1,38.6081,Rizal Ave / Road 1,1
14.6371337,120.9827675,20,1,38.7623,Rizal Ave / Road 1,1
14.6371313,120.9827679,20,1,38.9389,Rizal Ave / Road 1,1
14.6371354,120.9827638,20,1,38.8771,Rizal Ave / Road 1,1
14.6371333,120.9827717,20,1,38.5065,Rizal Ave / Road 1,1
14.6371382,120.9827645,20,1,38.5925,Rizal Ave / Road 1,1
14.63714,120.9827694,20,1,38.0963,Rizal Ave / Road 1,1
14.637135,120.9827656,20,1,38.7845,Rizal Ave / Road 1,1
14.6371357,120.9827615,20,1,39.0141,Rizal Ave / Road 1,1
14.637135,120.9827666,20,1,38.7147,Rizal Ave / Road 1,1
14.6371378,120.9827628,20,1,38.7463,Rizal Ave / Road 1,1
14.6371368,120.982771,20,1,38.256,Rizal Ave / Road 1,1
14.6371369,120.982768,20,1,38.4562,Rizal Ave / Road 1,1
14.6371399,120.9827701,20,1,38.0558,Rizal Ave / Road 1,1
14.6371312,120.9827658,20,1,39.0927,Rizal Ave / Road 1,1
14.6371345,120.9827686,20,1,38.6179,Rizal Ave / Road 1,1
14.6371351,120.9827677,20,1,38.6295,Rizal Ave / Road 1,1
14.6371326,120.982769,20,1,38.7521,Rizal Ave / Road 1,1
14.6371405,120.9827714,20,1,37.9142,Rizal Ave / Road 1,1
14.6371354,120.9827756,20,1,38.0594,Rizal Ave / Road 1,1
14.6371388,120.9827758,20,1,37.7541,Rizal Ave / Road 1,1
14.6371358,120.9827708,20,1,38.355,Rizal Ave / Road 1,1
14.6371364,120.9827708,20,1,38.3039,Rizal Ave / Road 1,1
14.6371384,120.9827684,20,1,38.3014,Rizal Ave / Road 1,1
14.6371342,120.9827702,20,1,38.5328,Rizal Ave / Road 1,1
14.6371402,120.9827653,20,1,38.3683,Rizal Ave / Road 1,1
14.6371308,120.982768,20,1,38.9747,Rizal Ave / Road 1,1
14.6371381,120.9827717,20,1,38.0969,Rizal Ave / Road 1,1
14.6371336,120.9827723,20,1,38.4396,Rizal Ave / Road 1,1
14.6371328,120.98277,20,1,38.6661,Rizal Ave / Road 1,1
14.637282,120.9827913,20,1,26.0059,Rizal Ave / Road 1,1
14.637387,120.9829095,20,1,9.8433,Rizal Ave / Road 1,1
14.6375525,120.9829743,20,1,17.1812,Rizal Ave / Road 1,1
14.6378595,120.9830797,20,1,51.8086,Rizal Ave / Road 1,0
14.6382317,120.9836135,20,1,113.6187,Rizal Ave / Road 1,0
14.6379492,120.9831787,20,1,64.0231,Rizal Ave / Road 1,0
14.6380455,120.9831993,20,1,74.9106,Rizal Ave / Road 1,0
14.6381166,120.9831849,20,1,82.1278,Rizal Ave / Road 1,0
14.638242,120.983194,20,1,95.9243,Rizal Ave / Road 1,0
14.6383867,120.9824554,20,1,124.3806,Rizal Ave / Road 1,0
14.6384611,120.983285,20,1,121.9079,Rizal Ave / Road 1,0
14.6382908,120.9832637,20,1,103.0353,Rizal Ave / Road 1,0
14.6386955,120.9831648,20,1,145.14,Rizal Ave / Road 1,0
14.6386948,120.9833113,20,1,147.8193,Rizal Ave / Road 1,0
14.6388184,120.9833245,20,1,150.1474,Baliwag Transit Bus Station,0
14.6389347,120.983329,20,1,138.7197,Baliwag Transit Bus Station,0
14.6389922,120.9833314,20,1,133.1618,Baliwag Transit Bus Station,0
14.639075,120.9833349,20,1,125.2968,Baliwag Transit Bus Station,0
14.6391521,120.9833595,20,1,116.7796,Baliwag Transit Bus Station,0
14.6390088,120.9831195,20,1,145.3312,Baliwag Transit Bus Station,0
14.6393937,120.9833236,20,1,99.2001,Baliwag Transit Bus Station,0
14.6395886,120.9833682,20,1,81.9321,Baliwag Transit Bus Station,0
14.6394992,120.9832346,20,1,99.407,Baliwag Transit Bus Station,0
14.6399613,120.9833221,20,1,73.0586,Baliwag Transit Bus Station,0
14.6401036,120.9833373,20,1,72.2211,Baliwag Transit Bus Station,0
14.6402641,120.9833433,20,1,76.5111,Baliwag Transit Bus Station,0
14.6404169,120.9833908,20,1,80.278,Baliwag Transit Bus Station,0
14.640895,120.9832932,20,1,83.2608,Banco De Oro Rizal Ave,0
14.6407993,120.9833618,20,1,81.8502,Banco De Oro Rizal Ave,0
14.6410446,120.9835819,20,1,48.1858,Banco De Oro Rizal Ave,1
14.6412391,120.9834203,20,1,62.5179,Banco De Oro Rizal Ave,0
14.6414019,120.9834347,20,1,64.8287,Banco De Oro Rizal Ave,0
14.6415769,120.9834394,20,1,73.4431,Banco De Oro Rizal Ave,0
14.6418385,120.9834511,20,1,92.3469,Banco De Oro Rizal Ave,0
14.6420252,120.9834318,20,1,110.2557,Banco De Oro Rizal Ave,0
14.6421669,120.9834511,20,1,122.6645,Banco De Oro Rizal Ave,0
14.6424123,120.983498,20,1,145.2179,Banco De Oro Rizal Ave,0
14.6426207,120.9834905,20,1,167.2141,Banco De Oro Rizal Ave,0
14.642749,120.9834693,20,1,181.4573,Banco De Oro Rizal Ave,0
14.6429963,120.9833432,20,1,181.5214,CR3 / M.H. Del Pilar,0
14.6431897,120.9834677,20,1,156.5489,CR3 / M.H. Del Pilar,0
14.6433248,120.9835243,20,1,140.3403,CR3 / M.H. Del Pilar,0
14.6434675,120.9836606,20,1,120.4753,CR3 / M.H. Del Pilar,0
14.6436343,120.9835081,20,1,109.8489,CR3 / M.H. Del Pilar,0
14.6438282,120.9835268,20,1,90.3982,CR3 / M.H. Del Pilar,0
14.6439661,120.9834984,20,1,80.2278,CR3 / M.H. Del Pilar,0
14.6441781,120.9835322,20,1,61.7577,CR3 / M.H. Del Pilar,0
14.6443263,120.983533,20,1,53.8258,CR3 / M.H. Del Pilar,0
14.6445318,120.9835706,20,1,46.3311,CR3 / M.H. Del Pilar,1
14.6447504,120.983573,20,1,53.717,CR3 / M.H. Del Pilar,0
14.6449503,120.9835695,20,1,68.2065,CR3 / M.H. Del Pilar,0
14.6448904,120.9840949,20,1,44.5949,CR3 / M.H. Del Pilar,1
14.6453667,120.9835841,20,1,102.8961,Asia Trust Bank,0
14.6455367,120.9836838,20,1,81.2224,Asia Trust Bank,0
14.6457739,120.9836055,20,1,63.6091,Asia Trust Bank,0
14.6460399,120.9836315,20,1,43.4576,Asia Trust Bank,1
14.6462512,120.9836425,20,1,38.8795,Asia Trust Bank,1
14.6464547,120.9836148,20,1,50.1937,Asia Trust Bank,0
14.6467085,120.983661,20,1,67.284,Asia Trust Bank,0
14.6469281,120.9836513,20,1,89.2298,Asia Trust Bank,0
14.6471342,120.9836633,20,1,110.0127,Asia Trust Bank,0
14.6473906,120.9836297,20,1,138.2526,Asia Trust Bank,0
14.6472696,120.9834627,20,1,132.2368,Asia Trust Bank,0
14.6479755,120.9836778,20,1,98.014,Rizal Ave / 8th Ave West,0
14.6482602,120.9836435,20,1,71.2297,Rizal Ave / 8th Ave West,0
14.6485711,120.9836849,20,1,42.3904,Rizal Ave / 8th Ave West,1
14.6488084,120.9839958,20,1,1.0376,Rizal Ave / 8th Ave West,1
14.6491795,120.9837017,20,1,53.0147,Rizal Ave / 8th Ave West,0
14.649487,120.9837325,20,1,81.6317,Rizal Ave / 8th Ave West,0
14.6496128,120.9836869,20,1,96.4519,Rizal Ave / 8th Ave West,0
14.6497735,120.9836978,20,1,113.0249,Rizal Ave / 8th Ave West,0
14.6499199,120.9837219,20,1,128.0707,Rizal Ave / 8th Ave West,0
14.6500361,120.9836944,20,1,141.3253,Rizal Ave / 8th Ave West,0
14.6501893,120.983756,20,1,156.6974,Rizal Ave / 8th Ave West,0
14.6498084,120.9832956,20,1,135.3345,Rizal Ave / 8th Ave West,0
14.6504817,120.9837617,20,1,126.9644,Rizal Ave / Asistio,0
14.6505026,120.9837493,20,1,124.9703,Rizal Ave / Asistio,0
14.650494,120.9837478,20,1,125.9388,Rizal Ave / Asistio,0
14.6504899,120.9837474,20,1,126.3933,Rizal Ave / Asistio,0
14.650495,120.9837465,20,1,125.8605,Rizal Ave / Asistio,0
14.6504938,120.9837507,20,1,125.8937,Rizal Ave / Asistio,0
14.6504969,120.9837477,20,1,125.6263,Rizal Ave / Asistio,0
14.6504999,120.9837498,20,1,125.2519,Rizal Ave / Asistio,0
14.6504965,120.9837488,20,1,125.6442,Rizal Ave / Asistio,0
14.6505012,120.9837499,20,1,125.1084,Rizal Ave / Asistio,0
14.6504966,120.9837433,20,1,125.7619,Rizal Ave / Asistio,0
14.6504948,120.9837468,20,1,125.8752,Rizal Ave / Asistio,0
14.6504908,120.9837502,20,1,126.2311,Rizal Ave / Asistio,0
14.6504964,120.9837527,20,1,125.5655,Rizal Ave / Asistio,0
14.6504996,120.9837533,20,1,125.2041,Rizal Ave / Asistio,0
14.6504919,120.9837427,20,1,126.286,Rizal Ave / Asistio,0
14.6505,120.9837469,20,1,125.3084,Rizal Ave / Asistio,0
14.6504944,120.9837468,20,1,125.9186,Rizal Ave / Asistio,0
14.6504996,120.9837481,20,1,125.3239,Rizal Ave / Asistio,0
14.6504938,120.9837458,20,1,126.0071,Rizal Ave / Asistio,0
14.6504991,120.9837476,20,1,125.3898,Rizal Ave / Asistio,0
14.6504934,120.9837478,20,1,126.004,Rizal Ave / Asistio,0
14.6504932,120.9837505,20,1,125.9635,Rizal Ave / Asistio,0
14.6504987,120.9837485,20,1,125.4123,Rizal Ave / Asistio,0
14.6504959,120.9837459,20,1,125.7768,Rizal Ave / Asistio,0
14.6504923,120.9837492,20,1,126.0911,Rizal Ave / Asistio,0
14.6504913,120.9837479,20,1,126.2297,Rizal Ave / Asistio,0
14.6504996,120.9837415,20,1,125.4793,Rizal Ave / Asistio,0
14.6504948,120.9837456,20,1,125.9032,Rizal Ave / Asistio,0
14.6504983,120.9837451,20,1,125.5351,Rizal Ave / Asistio,0
14.6504985,120.9837495,20,1,125.4108,Rizal Ave / Asistio,0
14.6504961,120.983744,20,1,125.7997,Rizal Ave / Asistio,0
14.6504976,120.9837414,20,1,125.6985,Rizal Ave / Asistio,0
14.6504974,120.9837499,20,1,125.5211,Rizal Ave / Asistio,0
14.6505693,120.9837575,20,1,117.5403,Rizal Ave / Asistio,0
14.6506078,120.9837489,20,1,113.5865,Rizal Ave / Asistio,0
14.6506877,120.9837922,20,1,103.8771,Rizal Ave / Asistio,0
14.650785,120.9838898,20,1,91.396,Rizal Ave / Asistio,0
14.6508508,120.9837314,20,1,88.1763,Rizal Ave / Asistio,0
14.651018,120.9836718,20,1,73.7205,Rizal Ave / Asistio,0
14.6509854,120.9837259,20,1,74.4306,Rizal Ave / Asistio,0
14.6510857,120.9837636,20,1,62.5874,Rizal Ave / Asistio,0
14.6511821,120.983812,20,1,50.6789,Rizal Ave / Asistio,0
14.6512162,120.9838163,20,1,47.0302,Rizal Ave / Asistio,1
14.6512578,120.9837692,20,1,45.4353,Rizal Ave / Asistio,1
14.6517058,120.9836896,20,1,35.4043,Rizal Ave / Asistio,1
14.6514522,120.9837974,20,1,27.2973,Rizal Ave / Asistio,1
14.6514197,120.9838324,20,1,26.9635,Rizal Ave / Asistio,1
14.651723,120.983851,20,1,21.0712,Rizal Ave / Asistio,1
14.6519512,120.9838455,20,1,42.4416,Rizal Ave / Asistio,1
14.6521351,120.9838653,20,1,61.2396,Rizal Ave / Asistio,0
14.6523181,120.9838779,20,1,80.9223,Rizal Ave / Asistio,0
14.6526055,120.9837931,20,1,114.0005,Rizal Ave / Asistio,0
14.652721,120.9838883,20,1,120.5796,McDonalds Rizal Ave,0
14.6529356,120.9838983,20,1,96.7376,McDonalds Rizal Ave,0
14.6531771,120.9838839,20,1,70.3804,McDonalds Rizal Ave,0
14.6533419,120.9838979,20,1,52.1091,McDonalds Rizal Ave,0
14.6535422,120.9838914,20,1,30.9554,McDonalds Rizal Ave,1
14.6537617,120.9839159,20,1,9.9995,McDonalds Rizal Ave,1
14.6540006,120.9839259,20,1,23.6873,McDonalds Rizal Ave,1
14.6541916,120.9839173,20,1,44.4435,McDonalds Rizal Ave,1
14.654371,120.9839068,20,1,64.2791,McDonalds Rizal Ave,0
14.6544829,120.9839211,20,1,76.4079,McDonalds Rizal Ave,0
14.6545646,120.9837759,20,1,88.3716,McDonalds Rizal Ave,0
14.6548077,120.9839246,20,1,88.4724,Ever Gotesco Grand Central,0
14.6549443,120.9839516,20,1,73.0962,Ever Gotesco Grand Central,0
14.655083,120.9839967,20,1,57.4889,Ever Gotesco Grand Central,0
14.6552926,120.9839956,20,1,34.1846,Ever Gotesco Grand Central,1
14.6553649,120.983956,20,1,26.567,Ever Gotesco Grand Central,1
14.6555698,120.9839524,20,1,6.1236,Ever Gotesco Grand Central,1
14.6556729,120.9839735,20,1,8.5928,Ever Gotesco Grand Central,1
14.6558112,120.9838245,20,1,30.1324,Ever Gotesco Grand Central,1
14.6558906,120.9840596,20,1,32.9432,Ever Gotesco Grand Central,1
14.6563279,120.9838909,20,1,14.2135,Monumento,1
14.6566572,120.9836964,20,1,43.4122,Monumento,1
14.6564067,120.9840486,20,1,5.281,Monumento,1
14.6564346,120.9839974,20,1,3.8575,Monumento,1
14.6565314,120.9847402,20,1,80.9576,Monumento,0
14.656528,120.9840074,20,1,14.2552,Monumento,1
14.6566556,120.98397,20,1,28.6041,Monumento,1
14.656548,120.983948,20,1,17.3816,Monumento,1
14.6566747,120.9839721,20,1,30.6924,Monumento,1
14.6567382,120.9839547,20,1,37.9206,Monumento,1
14.6568052,120.9839405,20,1,33.3993,Araneta Square Mall,1
14.6567774,120.9839923,20,1,35.881,Araneta Square Mall,1
14.656798,120.9839969,20,1,33.5825,Araneta Square Mall,1
14.6568235,120.9840307,20,1,30.9223,Araneta Square Mall,1
14.6568221,120.9840484,20,1,31.3367,Araneta Square Mall,1
14.6568186,120.9840415,20,1,31.6071,Araneta Square Mall,1
14.6568264,120.98404,20,1,30.7257,Araneta Square Mall,1
14.6568264,120.9840404,20,1,30.7318,Araneta Square Mall,1
14.6568245,120.9840387,20,1,30.9158,Araneta Square Mall,1
14.6568178,120.984037,20,1,31.6306,Araneta Square Mall,1
14.6568259,120.9840392,20,1,30.7689,Araneta Square Mall,1
14.6568259,120.9840401,20,1,30.7823,Araneta Square Mall,1
14.6568237,120.9840439,20,1,31.084,Araneta Square Mall,1
14.6568247,120.9840373,20,1,30.8738,Araneta Square Mall,1
14.6568252,120.984037,20,1,30.8145,Araneta Square Mall,1
14.656827,120.9840425,20,1,30.6986,Araneta Square Mall,1
14.6568221,120.9840454,20,1,31.2846,Araneta Square Mall,1
14.6568299,120.9840417,20,1,30.3669,Araneta Square Mall,1
14.6568248,120.984047,20,1,31.0157,Araneta Square Mall,1
14.6568212,120.984039,20,1,31.2838,Araneta Square Mall,1
14.656824,120.9840483,20,1,31.1265,Araneta Square Mall,1
14.6568277,120.9840372,20,1,30.5417,Araneta Square Mall,1
14.656821,120.9840416,20,1,31.3445,Araneta Square Mall,1
14.6568282,120.9840412,20,1,30.546,Araneta Square Mall,1
14.6568229,120.9840382,20,1,31.0849,Araneta Square Mall,1
14.6568236,120.984043,20,1,31.0804,Araneta Square Mall,1
14.6568235,120.9840433,20,1,31.0963,Araneta Square Mall,1
14.6568247,120.9840391,20,1,30.8996,Araneta Square Mall,1
14.6568228,120.9840376,20,1,31.0875,Araneta Square Mall,1
14.6568239,120.9840406,20,1,31.01,Araneta Square Mall,1
14.6568266,120.9840421,20,1,30.7362,Araneta Square Mall,1
14.6568253,120.9840418,20,1,30.8745,Araneta Square Mall,1
14.656821,120.9840393,20,1,31.3101,Araneta Square Mall,1
14.65682,120.9840383,20,1,31.406,Araneta Square Mall,1
14.6568294,120.9840442,20,1,30.4627,Araneta Square Mall,1
14.6568232,120.9840381,20,1,31.0505,Araneta Square Mall,1
14.6568249,120.9840468,20,1,31.0013,Araneta Square Mall,1
14.6568314,120.9840488,20,1,30.3248,Araneta Square Mall,1
14.6568405,120.9840415,20,1,29.1984,Araneta Square Mall,1
14.6567075,120.9839966,20,1,34.1944,Monumento,1
14.6571242,120.9842439,20,1,26.3755,Araneta Square Mall,1
14.6568495,120.9841032,20,1,29.9853,Araneta Square Mall,1
14.6568844,120.9841527,20,1,29.0616,Araneta Square Mall,1
14.6569388,120.9841157,20,1,21.8222,Araneta Square Mall,1
14.656909,120.9840971,20,1,23.668,Araneta Square Mall,1
14.6573248,120.9839478,20,1,25.6196,Araneta Square Mall,1
14.6569536,120.9841696,20,1,24.4516,Araneta Square Mall,1
14.6570162,120.9841728,20,1,20.7939,Araneta Square Mall,1
14.6570017,120.9842613,20,1,30.1601,Araneta Square Mall,1
14.6565668,120.9841761,20,1,26.512,Monumento,1
14.6571152,120.9841585,20,1,17.1344,Araneta Square Mall,1
14.6570927,120.9842181,20,1,23.4764,Araneta Square Mall,1
14.6571153,120.9841818,20,1,19.6312,Araneta Square Mall,1
14.6571007,120.9841759,20,1,18.9228,Araneta Square Mall,1
14.6571326,120.9842274,20,1,24.73,Araneta Square Mall,1
14.6571018,120.9841981,20,1,21.3118,Araneta Square Mall,1
14.6572029,120.984158,20,1,20.4895,Araneta Square Mall,1
14.6569815,120.9836137,20,1,43.5957,Araneta Square Mall,1
14.6572366,120.9841523,20,1,22.3415,Araneta Square Mall,1
14.6572582,120.9841563,20,1,24.3344,Araneta Square Mall,1
14.6572636,120.9841973,20,1,27.9539,Araneta Square Mall,1
14.6574011,120.9841087,20,1,25.0177,Bonifacio Market,1
14.657316,120.9841162,20,1,27.0763,Araneta Square Mall,1
14.6573125,120.9841308,20,1,27.5012,Araneta Square Mall,1
14.6573762,120.9841051,20,1,27.3334,Bonifacio Market,1
14.6573981,120.9841136,20,1,25.5609,Bonifacio Market,1
14.6571944,120.9840196,20,1,10.7065,Araneta Square Mall,1
14.6573856,120.9840906,20,1,25.7555,Bonifacio Market,1
14.6574205,120.984067,20,1,21.221,Bonifacio Market,1
14.6571761,120.9838113,20,1,21.9927,Araneta Square Mall,1
14.6575968,120.9834592,20,1,58.1783,Bonifacio Market,0
14.6574232,120.984015,20,1,19.7254,Bonifacio Market,1
14.6574003,120.9839723,20,1,22.4047,Bonifacio Market,1
14.657394,120.9839634,20,1,23.2421,Bonifacio Market,1
14.6574071,120.9839022,20,1,23.8908,Bonifacio Market,1
14.6577925,120.9839984,20,1,21.4057,Bonifacio Market,1
14.6581846,120.9840747,20,1,65.4994,Bonifacio Market,0
14.6584133,120.9840112,20,1,90.4429,Bonifacio Market,0
14.6587836,120.9840167,20,1,131.6226,Bonifacio Market,0
14.6591289,120.9840309,20,1,108.0325,Floresco North Mortuary,0
14.6594754,120.984064,20,1,69.7928,Floresco North Mortuary,0
14.6598182,120.9840805,20,1,32.5093,Floresco North Mortuary,1
14.6598053,120.9840898,20,1,34.1634,Floresco North Mortuary,1
14.6598096,120.9840901,20,1,33.7143,Floresco North Mortuary,1
14.659806,120.9840843,20,1,33.9258,Floresco North Mortuary,1
14.6598057,120.9840953,20,1,34.2929,Floresco North Mortuary,1
14.6598082,120.9840925,20,1,33.9382,Floresco North Mortuary,1
14.659807,120.984093,20,1,34.0816,Floresco North Mortuary,1
14.6598078,120.9840972,20,1,34.1322,Floresco North Mortuary,1
14.6598012,120.9840897,20,1,34.5979,Floresco North Mortuary,1
14.6598061,120.9840922,20,1,34.1522,Floresco North Mortuary,1
14.6598077,120.9840886,20,1,33.8709,Floresco North Mortuary,1
14.6598092,120.9840915,20,1,33.8004,Floresco North Mortuary,1
14.6598087,120.984087,20,1,33.7161,Floresco North Mortuary,1
14.6598045,120.9840921,20,1,34.3193,Floresco North Mortuary,1
14.6598101,120.9840908,20,1,33.6828,Floresco North Mortuary,1
14.6598079,120.9840937,20,1,34.0082,Floresco North Mortuary,1
14.6598104,120.9840855,20,1,33.4898,Floresco North Mortuary,1
14.6598083,120.9840914,20,1,33.8931,Floresco North Mortuary,1
14.6598052,120.9840868,20,1,34.0842,Floresco North Mortuary,1
14.6598008,120.984092,20,1,34.7104,Floresco North Mortuary,1
14.6598049,120.9840909,20,1,34.2397,Floresco North Mortuary,1
14.6597998,120.98409,20,1,34.7564,Floresco North Mortuary,1
14.6598038,120.9840847,20,1,34.173,Floresco North Mortuary,1
14.6598112,120.9840963,20,1,33.7427,Floresco North Mortuary,1
14.6598082,120.984091,20,1,33.8913,Floresco North Mortuary,1
14.6598118,120.9840904,20,1,33.4894,Floresco North Mortuary,1
14.6598057,120.9840935,20,1,34.2355,Floresco North Mortuary,1
14.6598038,120.9840924,20,1,34.4032,Floresco North Mortuary,1
14.6598107,120.9840898,20,1,33.5879,Floresco North Mortuary,1
14.6598066,120.9840959,20,1,34.2169,Floresco North Mortuary,1
14.6598123,120.984091,20,1,33.4551,Floresco North Mortuary,1
14.6598052,120.9840929,20,1,34.2698,Floresco North Mortuary,1
14.6598037,120.9840921,20,1,34.4045,Floresco North Mortuary,1
14.6598076,120.9840908,20,1,33.9489,Floresco North Mortuary,1
14.660068,120.9840696,20,1,8.2897,Floresco North Mortuary,1
14.6601602,120.9841129,20,1,13.8678,Floresco North Mortuary,1
14.6603326,120.9841263,20,1,29.2154,Floresco North Mortuary,1
14.6605081,120.984085,20,1,46.2907,Floresco North Mortuary,1
14.6606603,120.984096,20,1,63.1526,Floresco North Mortuary,0
14.6608387,120.9842299,20,1,85.7821,Floresco North Mortuary,0
14.6610132,120.9841397,20,1,77.8333,MacArthur / Lanzones,0
14.6611712,120.984155,20,1,61.1183,MacArthur / Lanzones,0
14.6611238,120.9840714,20,1,64.5293,MacArthur / Lanzones,0
14.6613982,120.9842444,20,1,42.631,MacArthur / Lanzones,1
14.6616793,120.9841238,20,1,13.5151,MacArthur / Lanzones,1
14.6618451,120.9841899,20,1,26.0314,MacArthur / Lanzones,1
14.6619931,120.9842328,20,1,41.1017,MacArthur / Lanzones,1
14.662172,120.9842137,20,1,57.2979,MacArthur / Lanzones,0
14.6623272,120.9840533,20,1,69.9768,MacArthur / Lanzones,0
14.6626363,120.9842303,20,1,47.4266,Potrero Heights Elem School,1
14.662816,120.9842285,20,1,31.9814,Potrero Heights Elem School,1
14.663032,120.9842099,20,1,22.8583,Potrero Heights Elem School,1
14.6632989,120.984267,20,1,43.9272,Potrero Heights Elem School,1
14.6634698,120.9842451,20,1,58.5161,Potrero Heights Elem School,0
14.6637293,120.9842705,20,1,86.1571,Potrero Heights Elem School,0
14.6638014,120.9842351,20,1,92.6309,Potrero Heights Elem School,0
14.6639081,120.9842724,20,1,105.142,Potrero Heights Elem School,0
14.6640535,120.9842297,20,1,108.1077,Malabon / Victoneta Ave,0
14.6641852,120.9842502,20,1,94.5148,Malabon / Victoneta Ave,0
14.6642385,120.9842403,20,1,88.5328,Malabon / Victoneta Ave,0
14.6643866,120.9842085,20,1,71.8,Malabon / Victoneta Ave,0
14.6645118,120.9843057,20,1,63.469,Malabon / Victoneta Ave,0
14.6645644,120.9842418,20,1,54.9788,Malabon / Victoneta Ave,0
14.6644673,120.9844087,20,1,73.7667,Malabon / Victoneta Ave,0
14.6648326,120.9842518,20,1,32.866,Malabon / Victoneta Ave,1
14.6649295,120.9842994,20,1,33.1475,Malabon / Victoneta Ave,1
14.6650257,120.9842447,20,1,26.4777,Malabon / Victoneta Ave,1
14.6651443,120.9842554,20,1,31.8163,Malabon / Victoneta Ave,1
14.6652575,120.984282,20,1,41.7141,Malabon / Victoneta Ave,1
14.6652745,120.9842658,20,1,41.8234,Malabon / Victoneta Ave,1
14.6656561,120.9847783,20,1,111.0498,Malabon / Victoneta Ave,0
14.6654254,120.9842536,20,1,54.6052,Malabon / Victoneta Ave,0
14.665499,120.9842216,20,1,60.3902,Malabon / Victoneta Ave,0
